0.358	11.7	2.6	99.9	9.9	99.9	9.9	1.3E+11	4E+10	3E+10	36.1	1.8
1.192	10.6	2.6	7.7	3.5	2.4	5.0	7.6E+11	1.2E+12	4.6E+11	34.9	19.3
0.846	16.7	2.6	31.0	6.3	15.4	5.1	4.6E+11	2.2E+11	1.5E+11	20.8	2.8
0.852	16.1	2.6	0.2	4.7	99.9	9.9	3.7E+11	3.8E+11	1.8E+11	25.5	7.7
0.939	25.9	2.6	31.9	3.3	99.9	9.9	9.6E+11	2.5E+11	2E+11	23.8	2.1
0.726	20.5	2.6	20.6	3.7	5.9	5.3	4.8E+11	1.2E+11	9E+10	26.5	2.3
1.161	99.9	9.9	22.9	3.3	6.3	5.3	8.3E+11	5E+11	3.1E+11	21.9	3.9
0.351	13.4	2.6	99.9	9.9	99.9	9.9	3.8E+10	8.4E+10	2.6E+10	25.0	15.0
0.848	57.2	2.6	34.6	0.2	18.3	5.3	1.8E+12	1E+11	1E+11	31.0	1.4
1.974	21.0	2.7	25.6	5.0	17.8	5.2	3.3E+12	3.1E+12	1.6E+12	25.9	6.3
1.009	11.9	2.7	17.0	4.0	24.7	6.4	3.5E+11	3.4E+11	1.7E+11	13.2	2.1
0.747	13.1	2.7	3.5	4.8	99.9	9.9	8.4E+11	2.3E+11	1.8E+11	47.2	2.1
0.441	17.7	2.6	19.3	3.2	12.3	5.0	8.4E+10	4.2E+10	2.8E+10	17.9	2.7
0.249	50.5	2.6	44.3	3.2	17.6	4.9	1.4E+11	1E+10	1E+10	23.4	0.5
1.897	10.3	2.6	11.5	3.5	5.2	5.1	1.4E+12	6.1E+12	1.1E+12	26.4	17.0
0.292	37.4	2.7	18.0	4.9	15.6	2.5	5.2E+10	2.6E+10	1.7E+10	14.4	1.6
0.605	14.2	2.7	99.9	9.9	99.9	9.9	3E+11	1.3E+11	9E+10	29.0	4.4
0.991	15.3	2.7	11.2	3.3	99.9	9.9	6.2E+11	2.3E+12	4.8E+11	29.3	26.4
0.817	2.9	2.6	16.0	3.6	19.3	5.9	2.5E+11	7.9E+11	1.9E+11	10.7	3.4
0.941	12.4	2.7	12.0	3.2	6.2	5.0	2.7E+11	7.3E+11	1.9E+11	19.9	9.6
0.419	14.5	2.6	3.4	3.7	99.9	9.9	1.1E+11	5E+10	3E+10	28.5	4.5
1.284	20.9	2.6	19.0	3.8	4.0	5.6	1.1E+12	1.9E+12	7E+11	27.2	13.0
0.596	38.5	2.7	16.7	3.6	7.2	5.3	5.8E+11	8E+10	7E+10	28.0	1.5
0.500	5.3	2.6	10.7	3.2	10.4	4.7	3.2E+10	9.2E+10	2.4E+10	10.0	3.0
0.901	99.9	9.9	21.8	3.4	14.7	5.0	3.6E+11	1.2E+12	2.8E+11	15.3	7.3
0.804	9.6	2.6	1.4	3.9	99.9	9.9	4.7E+12	1.5E+12	1.10E+12	0.3	0.0
0.831	15.4	2.6	17.3	3.5	28.6	5.2	4.7E+11	1.6E+11	1.2E+11	19.8	2.0
0.077	74.5	2.7	32.9	3.4	14.8	4.8	1.7E+10	1E+09	1E+09	22.8	0.7
0.651	12.0	2.7	5.9	3.3	1.5	5.1	1.8E+11	2.6E+11	1.1E+11	27.2	11.9
1.165	3.7	2.7	21.2	3.5	1.6	0.1	5.4E+11	2.9E+13	5.3E+11	12.2	10.2
0.803	10.8	2.6	17.2	3.4	17.1	5.2	2E+11	2.3E+11	1E+11	12.8	2.4
0.220	12.2	2.7	99.9	9.9	6.4	8.4	3.5E+10	1.5E+10	1.1E+10	26.5	3.9
0.612	8.1	2.6	1.5	3.5	99.9	9.9	3.5E+11	1.6E+11	1.1E+11	44.8	3.1
1.658	28.2	2.7	17.4	3.5	3.9	5.7	5.4E+12	1.6E+12	1.2E+12	39.5	4.9
0.738	13.4	2.6	5.6	4.3	9.3	5.3	4.3E+11	1.9E+11	1.3E+11	33.0	5.0
0.811	38.2	2.6	27.8	3.3	16.1	5.0	1E+12	1E+11	1E+11	29.7	1.3
0.249	9.3	2.7	14.1	3.4	12.4	4.9	9.1E+09	1.3E+10	5.4E+09	9.40	2.0
0.256	19.0	2.6	99.9	9.9	99.9	9.9	3.1E+10	6.8E+10	2.1E+10	25.0	15.0
0.124	23.1	2.6	8.6	4.7	99.9	9.9	2.5E+10	3E+09	3E+09	30.0	0.9
0.924	19.0	2.6	18.2	3.6	10.8	5.4	5.1E+11	6.9E+11	2.9E+11	19.9	6.1
0.473	12.8	2.7	10.2	6.1	4.8	9.8	1.3E+11	6E+10	4E+10	26.1	3.7
0.219	6.8	2.7	14.7	3.9	2.9	6.6	6E+09	1.5E+09	1.2E+09	8.80	0.0
1.144	27.6	2.7	24.8	4.1	20.3	6.3	9.4E+11	8E+11	4.3E+11	21.6	4.9
0.214	15.0	2.7	4.9	5.4	99.9	9.9	5.3E+10	1.9E+10	1.4E+10	30.1	4.6
0.688	8.9	2.7	13.0	3.2	8.1	5.5	1.3E+11	3.5E+11	9E+10	13.4	4.4
1.209	47.0	2.7	34.1	3.3	18.7	5.0	2.7E+12	4E+11	3E+11	30.4	1.9
0.814	29.1	2.7	20.1	5.5	14.1	6.0	1.2E+12	2E+11	1E+11	34.0	2.4
0.212	12.1	2.6	19.3	3.9	3.3	6.8	2.1E+10	7E+09	5E+09	18.0	1.6
0.536	29.1	2.6	99.9	9.9	99.9	9.9	6.1E+11	1E+11	8E+10	34.1	2.5
0.106	81.1	2.6	49.1	4.0	19.7	4.9	3.3E+10	2E+09	2E+09	21.7	0.7
0.113	15.7	2.6	99.9	9.9	99.9	9.9	5.7E+09	2.3E+09	1.6E+09	18.8	2.0
0.106	10.6	2.6	99.9	9.9	99.9	9.9	3.5E+09	7.6E+09	2.4E+09	25.0	15.0
0.218	51.8	2.7	35.3	4.8	19.0	8.3	5.4E+10	6E+09	6E+09	18.5	0.7
0.922	11.7	2.7	11.8	3.2	12.3	4.9	2.2E+11	3.3E+11	1.3E+11	16.6	4.5
0.961	4.5	2.7	99.9	9.9	18.9	4.7	2E+11	5E+10	4E+10	8.80	0.0
1.213	9.4	2.6	11.4	3.4	11.7	5.2	3.7E+11	6.8E+11	2.4E+11	17.6	5.4
0.903	16.6	2.7	9.8	3.3	6.6	5.0	3.6E+11	3.7E+11	1.8E+11	22.2	5.8
0.206	16.7	2.6	5.9	3.3	99.9	9.9	3.3E+10	1E+10	8E+09	26.1	2.9
1.524	11.5	2.7	99.9	9.9	99.9	9.9	5.5E+11	1.1E+12	3.7E+11	25.0	15.0
0.666	12.8	2.6	6.5	4.2	99.9	9.9	1.6E+11	2.5E+11	1E+11	23.6	9.5
1.256	9.7	2.7	3.7	7.3	10.1	7.9	4.1E+11	4.1E+12	3.8E+11	22.5	19.7
0.575	9.5	2.6	99.9	9.9	99.9	9.9	2.1E+11	1.7E+11	9E+10	32.9	8.0
0.227	13.4	2.6	13.3	3.9	99.9	9.9	1E+10	3.2E+10	7E+09	13.6	6.0
0.374	11.2	2.6	5.0	4.5	1.5	5.2	5E+10	3.5E+10	2E+10	22.6	4.0
0.122	9.3	2.7	99.9	9.9	99.9	9.9	3.3E+09	2.7E+09	1.5E+09	19.1	3.3
0.470	16.1	2.7	3.6	3.3	99.9	9.9	1.5E+11	5E+10	4E+10	27.8	3.3
0.219	9.3	2.7	99.9	9.9	99.9	9.9	2.1E+10	1E+10	7E+09	21.9	2.8
0.365	33.1	2.6	16.8	3.3	2.3	5.3	2.4E+11	3E+10	2E+10	27.3	1.4
0.628	81.2	1.5	58.2	3.3	28.6	6.8	1.9E+12	0E+00	0E+00	32.9	0.8
0.643	19.0	2.7	21.4	3.6	22.7	6.3	1.6E+11	1.2E+11	7E+10	13.5	2.0
0.214	9.1	2.6	9.1	3.7	99.9	9.9	6.5E+09	3.5E+10	5.5E+09	13.9	8.6
1.099	10.2	2.6	7.7	3.3	99.9	9.9	5.6E+11	4.2E+12	4.9E+11	31.8	42.6
1.170	11.5	2.7	13.6	3.3	9.4	5.2	4.1E+11	7.7E+11	2.7E+11	19.2	6.6
0.652	9.8	2.5	9.0	3.8	0.3	9.4	1.1E+11	9.8E+11	9E+10	19.0	16.4
0.309	14.5	2.7	11.7	4.2	99.9	9.9	2.8E+10	1.3E+11	2.3E+10	17.2	12.0
0.839	11.9	2.7	99.9	9.9	6.8	5.8	3.1E+11	7.2E+12	3E+11	27.6	47.9
0.403	16.4	2.6	9.2	3.4	6.3	5.0	9.9E+10	3.5E+10	2.6E+10	24.7	2.6
0.230	62.7	3.4	26.7	3.9	99.9	9.9	3.4E+11	2E+10	2E+10	35.6	0.3
0.619	5.5	3.5	99.9	9.9	99.9	9.9	2.3E+11	4.68E+13	2.3E+11	40.2	94
0.231	32.0	3.5	20.9	4.0	8.6	4.9	4.9E+10	8.1E+10	3E+10	18.9	8.3
1.343	50.7	3.4	44.4	3.9	17.0	4.9	3E+12	1.6E+12	1E+12	27.9	6.2
0.471	27.6	3.4	19.6	4.0	12.7	4.9	2.2E+11	3E+11	1.3E+11	18.6	6.2
0.685	13.3	3.5	6.4	4.1	2.3	5.3	8.7E+11	3E+11	2.2E+11	49.0	2.6
0.825	5.6	3.5	2.5	3.9	99.9	9.9	2.3E+11	1.55E+13	2.3E+11	35.5	21
0.653	31.5	3.5	23.3	4.1	9.9	6.1	3.4E+11	4.7E+11	1.9E+11	22.0	8.9
0.167	3.5	3.4	2.8	3.9	99.9	9.9	2.4E+09	5.15E+11	2.4E+09	14.3	32.3
0.818	9.8	3.6	11.3	4.0	14.0	5.9	1.7E+11	3.6E+11	1.1E+11	13.6	4.0
0.935	13.0	3.5	99.9	9.9	99.9	9.9	1.4E+12	5E+11	4E+11	52.9	3.0
0.740	9.3	3.5	6.4	5.0	99.9	9.9	2.8E+11	1.16E+13	2.7E+11	32.6	89.4
0.607	22.4	3.5	7.8	3.9	99.9	9.9	1.1E+12	2E+11	1E+11	47.2	1.5
1.139	12.6	3.5	14.1	4.0	8.7	4.9	5E+11	1.2E+12	3.6E+11	20.1	8.8
0.343	5.5	3.4	2.2	4.3	99.9	9.9	2.7E+10	1.28E+12	2.6E+10	24.6	60.5
0.947	5.4	3.4	2.9	4.9	99.9	9.9	2.5E+11	1.22E+13	2.5E+11	33.1	92.1
0.470	20.4	3.4	15.0	3.9	2.8	4.9	1.1E+11	2.9E+11	8E+10	21.6	13.9
0.786	11.7	3.5	17.9	4.5	18.5	5.3	2E+11	2.5E+11	1.1E+11	12.7	2.6
0.780	11.0	3.5	4.0	4.1	99.9	9.9	7.8E+11	3.3E+11	2.3E+11	48.2	3.0
0.747	22.2	3.4	13.8	4.1	1.1	4.9	6.5E+11	3.1E+12	5.4E+11	32.5	42.2
0.170	21.2	3.4	12.5	4.1	99.9	9.9	2E+10	9.8E+10	1.6E+10	22.6	25.0
0.119	64.3	3.5	26.6	5.9	35.0	6.1	1.6E+10	8E+09	5E+09	13.4	1.8
0.606	18.0	3.5	7.2	4.1	3.2	5.6	8.3E+11	2.1E+11	1.6E+11	45.6	1.8
0.246	19.9	3.5	11.2	4.3	5.6	5.0	3.6E+10	1.5E+10	1E+10	22.2	2.7
1.070	12.4	3.5	99.9	9.9	99.9	9.9	7.7E+11	7.1E+11	3.7E+11	36.2	11.0
0.961	26.1	3.4	14.9	4.4	3.8	4.9	8E+11	7.6E+11	3.9E+11	25.2	7.5
1.009	21.2	3.5	17.8	3.9	8.0	5.0	6.1E+11	6.2E+11	3E+11	23.6	7.2
0.801	18.1	3.4	6.7	4.1	99.9	9.9	1.4E+12	3E+11	2E+11	49.0	1.9
0.048	31	3.5	62.7	4.2	33.0	5.1	6.1E+09	3E+08	3E+08	16.6	0.3
1.190	25.1	3.4	99.9	9.9	99.9	9.9	1E+12	2.4E+12	7E+11	25.6	13.4
0.389	18.9	3.5	15.4	4.0	18.1	4.8	6.4E+10	5.4E+10	2.9E+10	14.1	2.7
1.298	12.1	3.4	0.4	4.3	4.1	4.9	8.1E+11	9.2E+11	4.3E+11	32.9	12.4
0.391	18.8	3.4	7.2	4.2	1.2	4.9	8.8E+10	4.5E+10	3E+10	23.3	3.6
1.204	28.6	3.5	29.8	4.0	17.7	5.0	1.2E+12	5E+11	3E+11	23.2	3.4
0.833	49.0	3.4	32.2	4.3	4.4	7.7	1.3E+12	1.3E+12	6E+11	28.8	12.4
1.551	20.6	3.5	22.3	3.9	18.1	4.8	1.8E+12	1.5E+12	8E+11	23.4	5.7
0.334	4.6	3.5	17.2	4.0	22.1	4.7	2.5E+10	4E+09	3E+09	8.80	0.0
1.327	19.9	3.5	11.2	4.3	5.6	5.0	1.9E+12	9E+11	6E+11	35.3	6.7
1.417	25.9	3.4	23.7	4.1	99.9	9.9	2.5E+12	7E+11	5E+11	33.3	4.1
1.102	11.5	3.5	6.5	4.0	7.1	4.8	4.7E+11	3.2E+12	4.1E+11	24.5	22.5
0.757	15.6	3.4	10.0	4.4	6.0	5.4	4.2E+11	2.3E+11	1.5E+11	30.7	5.5
0.678	17.3	3.4	6.1	4.9	0.5	4.7	3.6E+11	2E+11	1.2E+11	30.1	5.6
0.676	19.9	3.5	11.2	4.3	5.6	5.0	3.7E+11	1.6E+11	1.1E+11	28.3	4.3
1.939	17.3	3.4	6.1	4.9	0.5	4.7	3.2E+12	3.1E+12	1.6E+12	38.8	12.9
0.368	28.5	3.4	20.6	4.0	21.7	5.6	7.7E+10	2.2E+10	1.7E+10	18.0	1.6
0.362	14.5	3.5	6.1	4.0	5.0	5.0	5.6E+10	3.6E+10	2.2E+10	22.1	4.0
0.679	11.5	3.5	0.3	4.7	99.9	9.9	2.3E+11	2.4E+11	1.1E+11	29.0	8.3
0.802	12.4	3.5	17.6	4.3	99.9	9.9	2.3E+11	3.2E+11	1.3E+11	20.1	6.9
0.676	13.1	3.5	5.0	4.1	99.9	9.9	2.7E+11	2E+11	1.1E+11	30.0	7.2
0.507	21.4	3.5	6.2	3.9	99.9	9.9	2.3E+11	8E+10	6E+10	27.2	3.5
1.019	25.7	3.5	23.3	4.1	12.9	5.1	7.8E+11	4E+11	2.6E+11	24.4	4.5
0.609	11.0	3.4	3.7	4.1	3.4	4.9	1.4E+11	1.2E+11	6E+10	27.5	7.3
0.751	17.1	3.5	16.5	8.8	2.2	8.6	3.3E+11	2.5E+11	1.4E+11	25.0	5.8
0.718	99.9	9.9	3.4	4.3	2.6	4.6	7E+10	3.52E+12	6.8E+10	11.4	10.7
0.842	18.3	3.4	19.7	5.1	11.1	4.7	1.9E+12	1.2E+12	7E+11	42.1	14.8
0.829	15.8	3.5	23.7	3.9	3.9	4.8	5.8E+11	2.1E+11	1.5E+11	25.3	3.1
0.533	11.3	3.4	99.9	9.9	99.9	9.9	1E+11	1.4E+11	6E+10	23.4	8.0
0.801	16.8	3.5	10.2	3.9	2.7	4.8	7E+11	5.5E+12	6.2E+11	36.6	66.8
0.858	27.8	3.4	14.2	4.0	4.2	4.7	9E+11	4.1E+11	2.8E+11	28.2	4.8
0.233	38.7	3.4	29.3	3.9	13.2	4.7	3E+10	2E+10	1.2E+10	15.1	2.8
1.398	12.5	3.5	9.5	4.1	1.5	5.2	1E+12	9E+11	5E+11	34.0	11.2
0.608	12.2	3.4	3.3	4.1	0.7	5.6	1.6E+11	3.2E+11	1E+11	27.8	16.3
0.590	16.6	3.5	12.9	4.9	99.9	9.9	2.4E+11	1.8E+11	1E+11	25.8	6.6
0.844	19.0	3.5	14.5	4.1	14.9	4.8	4.1E+11	2.9E+11	1.7E+11	21.2	4.2
0.143	25.4	3.4	14.1	3.9	99.9	9.9	8.2E+09	4E+09	2.7E+09	15.8	2.0
0.339	10.2	3.4	3.5	3.9	8.1	4.6	2.7E+10	1.1E+11	2.2E+10	14.2	7.1
0.340	12.4	3.5	6.4	4.0	3.3	4.7	5E+10	4.3E+11	4.5E+10	23.6	31.2
0.679	18.6	3.4	11.8	4.3	7.6	5.8	2.1E+11	1.6E+11	9E+10	22.6	5.3
0.836	13.1	3.4	9.8	4.0	5.4	5.7	3.7E+11	3.2E+11	1.7E+11	26.3	7.3
1.851	26.9	3.3	22.8	4.0	0.5	5.1	4.2E+12	7.7E+12	2.7E+12	35.2	20.5
0.359	22.0	3.6	15.3	4.0	4.5	4.7	1.4E+11	3.9E+11	1E+11	21.8	14.5
0.812	16.9	3.4	6.5	4.3	99.9	9.9	5.9E+11	3.6E+11	2.2E+11	30.1	6.2
1.521	17.4	3.5	15.4	3.9	4.6	4.6	2.3E+12	1.3E+12	8E+11	36.7	8.6
0.811	12.9	3.5	4.8	3.9	99.9	9.9	2.9E+11	4.3E+11	1.7E+11	26.2	10.5
0.289	26.1	3.4	14.9	4.4	3.8	4.9	6.4E+10	2.2E+10	1.6E+10	20.8	2.3
0.798	33.9	3.4	31.7	4.8	7.2	5.9	6.2E+11	2.4E+11	1.7E+11	22.3	3.0
1.033	6.5	3.5	99.9	9.9	99.9	9.9	1.1E+12	9E+11	5E+11	62.0	7.0
0.742	19.6	3.5	7.4	3.9	1.9	4.6	3.6E+11	3.9E+11	1.8E+11	23.9	7.5
0.719	8.9	3.4	99.9	9.9	99.9	9.9	2.8E+11	2.16E+13	2.8E+11	35.1	23
0.286	19.9	3.5	11.2	4.3	5.6	5.0	8.9E+10	2.8E+10	2.1E+10	26.2	2.8
0.304	47.0	3.4	34.0	5.5	29.9	5.2	1.1E+11	1E+10	1E+10	19.3	0.9
1.268	22.2	3.4	16.9	3.9	8.4	5.0	1.4E+12	5E+11	4E+11	31.8	4.8
1.268	13.0	3.5	1.8	4.2	1.4	5.6	1.4E+12	1.1E+12	6E+11	39.5	11.0
0.174	9.5	3.4	0.8	6.1	4.9	4.9	5.5E+09	2.9E+10	4.7E+09	13.8	8.5
0.188	26.9	3.3	22.8	4.0	0.5	5.1	1.7E+10	9E+09	6E+09	14.4	2.0
0.776	10.4	3.5	1.8	6.0	99.9	9.9	6.8E+11	3.4E+11	2.3E+11	47.3	3.4
1.356	18.9	3.4	20.4	6.2	99.9	9.9	1E+12	3.9E+12	8E+11	25.6	17.3
0.963	18.0	3.4	11.2	4.8	8.6	5.1	8.2E+11	4.1E+11	2.7E+11	30.8	5.5
1.122	28.0	3.4	21.1	5.1	99.9	9.9	1.1E+12	6E+11	3E+11	27.1	5.1
0.587	6.3	3.4	13.7	5.1	16.7	4.7	8.2E+10	1.9E+11	5.8E+10	9.40	2.6
0.651	16.3	3.4	24.5	6.4	99.9	9.9	1.8E+11	2E+11	9E+10	18.8	5.1
1.063	16.5	3.5	15.1	4.0	6.8	4.8	6.3E+11	5.5E+11	2.9E+11	25.7	7.3
0.071	12.6	3.5	6.3	4.5	99.9	9.9	2.9E+09	1.17E+11	2.9E+09	24.4	64.4
0.088	36.0	3.4	20.6	3.9	7.6	4.7	3.6E+09	2.2E+09	1.3E+09	13.6	2.1
0.308	15.5	3.5	7.4	4.8	99.9	9.9	4.6E+10	3E+10	1.8E+10	22.1	3.9
1.271	16.1	3.4	10.8	3.9	1.9	4.9	8.7E+11	1.7E+12	5.7E+11	29.6	16.8
0.288	19.7	3.5	10.4	4.2	0.8	4.9	1.2E+11	2.1E+12	1.2E+11	32.7	85.3
0.305	11.0	3.5	6.5	5.5	99.9	9.9	2.6E+10	6.9E+11	2.5E+10	20.3	32.4
1.271	19.5	3.4	18.3	6.2	99.9	9.9	1.2E+12	6E+11	4E+11	31.1	6.3
0.915	14.0	3.5	4.4	4.5	0.5	4.8	7.6E+11	4.5E+11	2.8E+11	37.7	8.5
0.017	31.4	3.6	22.0	3.9	7.4	4.7	1.3E+08	1.9E+08	8E+07	14.5	5.0
0.344	12.2	3.5	15.1	4.3	99.9	9.9	2.5E+10	7.8E+10	1.9E+10	12.4	4.9
0.275	28.9	3.5	20.6	3.9	10.0	4.9	4.6E+10	1.5E+10	1.1E+10	17.9	1.8
1.707	15.8	3.5	2.7	4.6	99.9	9.9	8.4E+12	2.5E+12	1.9E+12	81.3	3.8
0.435	19.9	3.5	11.2	4.3	5.6	5.0	1.4E+11	6E+10	4E+10	25.6	3.3
1.461	14.5	3.5	16.4	3.9	6.1	4.8	1.1E+12	1.1E+12	5E+11	28.6	9.0
0.845	11.6	3.5	6.3	4.0	99.9	9.9	9.7E+11	4E+11	2.8E+11	48.9	3.0
0.875	11.6	3.5	6.3	4.0	99.9	9.9	3E+11	3.5E+11	1.6E+11	28.1	9.6
0.915	27.8	3.5	6.7	4.0	2.6	4.6	7.6E+11	1E+12	4.4E+11	24.6	9.5
0.701	12.4	3.5	15.2	4.6	18.8	5.1	1.7E+11	2E+11	9E+10	12.4	2.4
0.473	16.0	3.5	9.4	4.1	8.3	5.0	9.9E+10	5.5E+10	3.5E+10	22.5	3.9
0.514	47.5	3.5	21.9	6.9	5.0	4.8	4.4E+11	8E+10	7E+10	24.6	1.6
0.279	35.2	3.5	20.4	3.9	99.9	9.9	1.1E+11	2.1E+11	7E+10	24.2	15.9
1.066	15.9	3.4	3.6	6.7	99.9	9.9	5.6E+11	6.6E+11	3E+11	26.3	8.2
1.038	12.4	3.5	7.3	4.1	1.1	4.6	2E+12	7E+11	5E+11	58.2	3.2
0.360	6.3	3.5	99.9	9.9	99.9	9.9	5.4E+10	7.54E+12	5.3E+10	31.9	38
1.354	15.3	3.4	1.9	7.1	33.3	5.1	1.3E+12	9E+11	5E+11	14.7	2.1
0.978	15.3	3.4	1.9	7.1	33.3	5.1	5.9E+11	4.2E+11	2.4E+11	12.4	1.7
0.360	8.5	3.5	1.8	4.0	3.0	4.6	4.1E+10	5.6E+11	3.8E+10	23.4	35.4
1.065	14.9	3.4	8.6	3.9	1.5	4.5	2.2E+12	6E+11	5E+11	55.6	2.5
0.819	11.8	3.5	16.1	4.0	12.3	4.7	3.7E+11	2.4E+11	1.4E+11	22.1	4.1
0.820	15.8	3.5	2.7	4.6	99.9	9.9	1.5E+12	4E+11	3E+11	53.7	2.5
0.154	23.8	3.4	28.5	7.5	66.4	5.1	4.1E+10	8E+09	6E+09	18.9	2.4
0.710	10.8	3.4	9.0	4.1	3.8	5.2	1.5E+11	8.2E+11	1.2E+11	21.8	18.8
0.274	34.6	3.5	30.4	4.0	10.7	5.4	7.2E+10	6.3E+10	3.3E+10	14.6	3.0
0.386	22.7	3.5	13.3	4.0	99.9	9.9	7.9E+10	9.3E+10	4.3E+10	18.5	5.6
1.036	12.3	3.4	9.6	4.2	2.8	5.0	1.1E+12	1.1E+12	5E+11	38.1	15.8
0.288	43.3	3.4	33.3	3.9	15.9	5.1	1.4E+11	2E+10	1E+10	21.6	1.0
0.922	10.1	3.5	20.5	4.2	99.9	9.9	2.9E+11	9.8E+11	2.2E+11	13.8	5.1
1.037	11.5	3.4	8.6	4.3	99.9	9.9	7.1E+11	9.4E+12	6.6E+11	35.5	68.6
0.119	12.4	3.5	9.4	3.9	99.9	9.9	6.8E+09	4E+09	2.5E+09	19.6	3.1
1.300	15.0	3.4	99.9	9.9	99.9	9.9	1.1E+12	9E+11	5E+11	34.2	9.1
0.337	10.2	3.5	5.0	3.9	6.0	5.4	2.5E+10	5.8E+11	2.4E+10	17.0	20.5
0.581	29.6	3.4	17.2	4.6	99.9	9.9	3.3E+11	9E+10	7E+10	25.3	2.5
0.918	11.4	3.5	11.5	4.0	0.4	6.0	4E+11	3.6E+11	1.9E+11	26.8	7.7
1.384	14.1	3.5	14.7	4.0	99.9	9.9	8.1E+11	2.9E+12	6.3E+11	24.9	16.7
0.685	10.9	3.6	99.9	9.9	99.9	9.9	1.7E+11	1.9E+11	9E+10	27.5	8.4
0.754	11.3	3.4	6.1	3.9	99.9	9.9	2.8E+11	3E+11	1.4E+11	28.0	8.9
0.724	22.2	3.5	19.7	4.0	6.5	7.7	4E+11	1.7E+11	1.2E+11	24.1	3.7
0.583	14.5	3.5	0.5	4.0	0.8	5.0	1.4E+11	1.4E+11	7E+10	23.8	6.4
1.387	36.4	3.4	40.1	4.4	99.9	9.9	2.2E+12	1.4E+12	8E+11	23.6	4.6
1.614	11.5	3.5	14.2	3.9	10.9	5.2	1.1E+12	2.6E+12	8E+11	22.1	9.0
1.512	28.4	3.5	14.2	4.1	99.9	9.9	1E+13	1E+12	1E+12	70.8	1.7
0.878	18.2	3.4	13.4	3.9	9.9	4.7	5.2E+11	2.8E+11	1.8E+11	25.9	5.0
1.170	13.7	3.4	11.9	3.9	99.9	9.9	7.8E+11	6.9E+11	3.6E+11	29.2	8.3
0.767	14.0	3.5	9.8	4.0	6.5	5.2	2.3E+11	1.4E+12	2E+11	23.1	21.1
0.797	14.0	3.5	9.8	4.0	6.5	5.2	2.6E+11	1.5E+12	2.2E+11	23.5	21.8
1.101	15.3	3.4	10.4	3.9	3.9	5.1	9.1E+11	4.4E+12	7.6E+11	34.2	41.7
0.771	12.3	3.5	6.2	4.0	99.9	9.9	2.4E+11	2.7E+11	1.3E+11	26.6	9.1
1.154	11.3	3.5	4.0	4.6	0.3	6.7	2E+12	8E+11	6E+11	60.3	3.9
0.480	24.3	3.4	14.8	3.9	99.9	9.9	1.8E+11	6E+10	4E+10	24.1	2.8
0.631	72.9	3.4	45.6	4.7	21.7	7.9	1.2E+12	1E+11	1E+11	27.2	1.1
0.500	15.1	3.4	13.1	3.9	1.6	4.9	9.8E+10	4E+11	7.9E+10	19.3	13.3
0.934	25.7	4.4	18.8	4.7	15.5	4.0	5.2E+11	5.1E+11	2.5E+11	20.7	5.9
0.519	22.0	4.4	11.5	4.7	6.5	4.0	2.2E+11	9.6E+11	1.8E+11	26.3	27.9
0.465	36.1	4.4	18.4	4.7	5.3	4.1	5.2E+11	2.2E+12	4.2E+11	33.6	49.3
1.004	10.8	4.4	13.8	4.7	16.1	4.0	3.1E+11	4.3E+11	1.8E+11	14.2	3.5
0.612	26.3	4.4	15.3	4.7	8.9	4.0	1.9E+11	1.1E+11	7E+10	19.0	2.9
0.810	20.9	4.4	13.8	4.7	14.2	4.2	3.6E+11	2.3E+11	1.4E+11	20.6	3.8
0.387	33.9	4.4	15.1	4.7	7.7	4.0	4E+11	1.5E+12	3.2E+11	32.7	42.3
1.009	23.7	4.4	19.3	4.7	17.0	4.0	5.7E+11	5E+11	2.6E+11	19.7	4.7
0.298	17.3	4.4	8.1	4.7	5.0	4.0	5.2E+10	6.2E+11	4.8E+10	24.0	38.9
1.043	29.4	4.4	21.7	4.7	9.6	4.0	6.3E+11	4.4E+11	2.6E+11	19.7	3.2
0.489	24.6	4.4	27.8	4.7	24.9	4.0	1.1E+11	6E+10	4E+10	12.4	1.6
1.261	68.9	4.4	56.7	4.7	32.1	4.0	3.6E+12	1.2E+12	9E+11	27.1	4.1
1.213	15.8	4.4	7.8	4.8	3.8	4.3	2.5E+12	4E+13	2.3E+12	53.5	52
1.106	51.0	4.4	44.3	4.7	27.7	4.0	1.6E+12	7E+11	4E+11	23.1	3.8
0.399	43.1	4.4	41.2	4.7	31.7	4.1	1.1E+11	4E+10	3E+10	13.3	1.3
0.576	16.7	4.4	15.9	4.7	5.5	4.0	9E+10	1.5E+11	5.7E+10	14.7	4.0
0.552	22.7	4.4	10.7	4.8	0.3	4.2	1.4E+11	1E+11	6E+10	19.7	3.4
1.378	32.1	4.4	28.4	4.8	15.5	4.0	1.8E+12	1.6E+12	8E+11	27.3	8.8
0.474	18.2	4.4	7.6	4.7	99.9	9.9	5.2E+10	1.6E+11	3.9E+10	14.1	4.9
0.212	29.9	4.4	22.1	4.7	15.1	4.2	2E+10	1.8E+10	9E+09	14.1	3.2
1.264	15.8	4.4	12.4	7.5	99.9	9.9	1E+12	3.1E+13	1E+12	33.9	74.1
0.091	30.2	4.4	14.1	5.0	99.9	9.9	2E+10	3E+11	1.9E+10	30.5	77.7
0.506	2.4	4.4	4.0	4.8	12.9	4.2	2.8E+10	9E+09	7E+09	8.80	0.0
